persona,symbol,company,open_date,close_date,holding_days,buy_fills,sell_fills,total_qty_bought,total_qty_sold,avg_entry_price_krw,avg_exit_price_krw,realized_pnl_krw,unrealized_pnl_krw,last_close_krw,status,exit_reasons
smic_follower,036420.KS,제이콘텐트리,2023-04-03,2023-05-01,28,1,1,21,21,22114.37,24240.49,44648.56,,,closed,"('rebalance_sell',)"
smic_follower,036930.KQ,주성엔지니어링,2023-04-03,2023-05-01,28,1,1,30,30,15710.21,15611.67,-2956.0,,,closed,"('rebalance_sell',)"
smic_follower,041830.KQ,인바디,2023-04-03,2023-05-01,28,1,1,16,16,29269.01,27632.16,-26189.64,,,closed,"('rebalance_sell',)"
smic_follower,043650.KQ,국순당,2023-04-03,2023-05-01,28,1,1,70,70,6784.41,6484.08,-21022.83,,,closed,"('rebalance_sell',)"
smic_follower,047810.KS,한국항공우주,2023-04-03,2023-05-01,28,1,1,10,10,47981.17,54665.79,66846.22,,,closed,"('rebalance_sell',)"
smic_follower,053030.KQ,바이넥스,2023-04-03,2023-05-01,28,1,1,51,51,9366.08,9277.22,-4531.89,,,closed,"('rebalance_sell',)"
smic_follower,054210.KQ,이랜텍,2023-04-03,2023-05-01,28,1,1,35,35,13618.85,12918.29,-24519.68,,,closed,"('rebalance_sell',)"
smic_follower,054780.KQ,키이스트,2023-04-03,2023-05-01,28,1,1,55,55,8725.67,7950.48,-42635.31,,,closed,"('rebalance_sell',)"
smic_follower,060150.KQ,인선이엔티,2023-04-03,2023-05-01,28,1,1,55,55,8625.6,8179.92,-24512.71,,,closed,"('rebalance_sell',)"
smic_follower,067160.KQ,아프리카TV,2023-04-03,2023-05-01,28,1,1,5,5,87556.88,77310.2,-51233.41,,,closed,"('rebalance_sell',)"
smic_follower,068270.KS,셀트리온,2023-04-03,2023-05-01,28,1,1,3,3,137451.94,146709.42,27772.44,,,closed,"('rebalance_sell',)"
smic_follower,075580.KS,시그넷이브이,2023-04-03,2023-05-01,28,1,1,80,80,6013.91,6603.79,47190.44,,,closed,"('rebalance_sell',)"
smic_follower,089600.KQ,나스미디어,2023-04-03,2023-05-01,28,1,1,19,19,24265.76,20798.94,-65869.7,,,closed,"('rebalance_sell',)"
