매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2021-12-14,74500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-12-13),쿠콘,294570,KR,5.0,2,smic,2021-12-13,104100.0,2022-01-19,58100.0,36,-22.48,chandelier_ATR5
2021-11-29,121500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-11-27),대주전자재료,078600,KR,5.0,2,ewha,2021-11-27,142000.0,2022-01-12,95000.0,44,-22.28,chandelier_ATR5
2021-11-22,104900.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-11-19),카카오게임즈,293490,KR,5.0,1,smic,2021-11-19,151300.0,2022-01-07,74600.0,46,-29.31,chandelier_ATR5
2021-12-01,16.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-11-30),OPEN,OPEN,US,5.0,1,smic,2021-11-30,,2022-01-07,11.8,37,-26.69,chandelier_ATR5
2021-12-01,77.45,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-11-30),INMD,INMD,US,5.0,1,smic,2021-11-30,172.11,2022-01-06,56.46,36,-27.54,chandelier_ATR5
2021-11-22,395000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-11-19),하이브,352820,KR,5.0,6,smic,2021-11-19,628000.0,2022-01-06,308000.0,45,-22.49,chandelier_ATR5
2021-09-16,153800.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2021-09-15),SOOP,067160,KR,5.0,3,voera,2021-09-15,185200.0,2021-12-07,186600.0,82,20.6,chandelier_ATR5
2021-09-13,18700.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-09-11),KG이니시스,035600,KR,5.0,1,ewha,2021-09-11,23945.0,2021-11-30,16750.0,78,-10.96,chandelier_ATR5
2021-08-23,144400.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-08-21),CJ ENM,035760,KR,5.0,1,ewha,2021-08-21,200300.0,2021-11-25,158000.0,94,8.76,chandelier_ATR5
2021-08-23,64700.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-08-21),롯데정밀화학,004000,KR,5.0,1,ewha,2021-08-21,105575.0,2021-11-11,78400.0,80,20.45,chandelier_ATR5
2021-08-23,40050.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-08-21),디앤씨미디어,263720,KR,5.0,1,ewha,2021-08-21,65700.0,2021-11-11,37500.0,80,-6.93,chandelier_ATR5
2021-08-23,81055.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-08-21),OCI홀딩스,010060,KR,5.0,2,ewha,2021-08-21,113156.0,2021-11-01,104100.0,70,27.66,chandelier_ATR5
2021-09-29,156544.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-09-28),포스코퓨처엠,003670,KR,5.0,2,ewha,2021-09-28,192000.0,2021-10-29,141035.0,30,-10.45,chandelier_ATR5
2021-09-13,431500.0,"학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-09-11, voera 2020-05-17)",CJ제일제당,097950,KR,5.0,2,ewha|voera,2020-05-17|2021-09-11,395000.0|551000.0,2021-10-25,392000.0,42,-9.7,chandelier_ATR5
2021-08-23,71900.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-08-21),코오롱인더,120110,KR,5.0,3,ewha,2021-08-21,90876.0,2021-10-07,90800.0,45,25.53,chandelier_ATR5
2020-10-12,357400.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-10-10),오스템임플란트,048260,KR,5.0,2,ewha,2020-10-10,,2021-10-06,1105700.0,359,207.52,chandelier_ATR5
2021-08-18,1479245.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2021-08-17),삼성바이오로직스,207940,KR,5.0,2,voera,2021-08-17,,2021-09-29,1242159.0,42,-16.53,chandelier_ATR5
2021-05-17,345500.0,"학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2021-05-14, smic 2020-06-09)",NAVER,035420,KR,5.0,3,smic|voera,2020-06-09|2021-05-14,300766.0|525000.0,2021-09-29,380500.0,135,9.47,chandelier_ATR5
2021-08-23,254000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-08-21),현대모비스,012330,KR,5.0,2,ewha,2021-08-21,356000.0,2021-09-29,247000.0,37,-3.34,chandelier_ATR5
2021-03-11,6210.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-03-10),팬오션,028670,KR,5.0,1,ewha,2021-03-10,6436.0,2021-09-10,7320.0,183,17.17,chandelier_ATR5
2021-03-11,30100.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-03-10),해성디에스,195870,KR,5.0,2,ewha,2021-03-10,53700.0,2021-08-23,38900.0,165,28.46,chandelier_ATR5
2021-01-18,30650.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-01-16),하나머티리얼즈,166090,KR,5.0,2,smic,2021-01-16,40400.0,2021-08-20,44600.0,214,44.64,chandelier_ATR5
2021-03-15,50000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-03-13),서흥,008490,KR,5.0,1,ewha,2021-03-13,69525.0,2021-08-18,53500.0,156,6.36,chandelier_ATR5
2021-05-07,7600.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-05-06),쌍용C&E,003410,KR,5.0,1,smic,2021-05-06,11897.51,2021-08-18,7920.0,103,3.59,chandelier_ATR5
2021-06-07,15300.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-06-06),LG유플러스,032640,KR,5.0,1,smic,2021-06-06,26450.0,2021-08-18,14100.0,72,-8.4,chandelier_ATR5
2021-04-12,211000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-04-10),LG이노텍,011070,KR,5.0,1,ewha,2021-04-10,271000.0,2021-08-18,204000.0,128,-3.9,chandelier_ATR5
2021-04-12,24500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-04-10),에스엘,005850,KR,5.0,3,ewha,2021-04-10,,2021-08-11,30250.0,121,22.73,chandelier_ATR5
2021-03-15,80500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-03-13),KT&G,033780,KR,5.0,1,ewha,2021-03-13,110136.0,2021-08-10,81600.0,148,0.76,chandelier_ATR5
2021-03-15,24900.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-03-13),연우,115960,KR,5.0,1,ewha,2021-03-13,36300.0,2021-07-27,27250.0,134,8.78,chandelier_ATR5
2020-08-24,19633.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2020-08-21),태영건설,009410,KR,5.0,1,voera,2020-08-21,29300.0,2021-07-21,25126.0,331,27.21,chandelier_ATR5
2021-02-22,51500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-02-20),HD현대미포,010620,KR,5.0,4,ewha,2021-02-20,69100.0,2021-07-15,78300.0,143,51.13,chandelier_ATR5
2021-05-07,25000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-05-06),바이넥스,053030,KR,5.0,1,smic,2021-05-06,43750.0,2021-07-13,21000.0,67,-16.5,chandelier_ATR5
2020-11-23,14082.0,"학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-11-21, smic 2019-12-24)",한온시스템,018880,KR,5.0,2,ewha|smic,2019-12-24|2020-11-21,15700.0|17200.0,2021-07-09,15058.0,228,6.29,chandelier_ATR5
2021-04-12,28263.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-04-10),에프에스티,036810,KR,5.0,1,ewha,2021-04-10,40900.0,2021-06-23,25707.0,72,-9.59,chandelier_ATR5
2020-10-12,11800.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-10-10),진성티이씨,036890,KR,5.0,4,ewha,2020-10-10,14375.0,2021-06-11,12900.0,242,8.67,chandelier_ATR5
2021-03-15,55393.0,"학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-03-13, smic 2021-01-16)",한화솔루션,009830,KR,5.0,3,ewha|smic,2021-01-16|2021-03-13,59700.0,2021-06-10,54270.0,87,-2.61,chandelier_ATR5
2020-11-23,9810.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-11-21),인선이엔티,060150,KR,5.0,2,ewha,2020-11-21,,2021-06-04,12750.0,193,29.19,chandelier_ATR5
2021-04-12,11518.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-04-10),테크윙,089030,KR,5.0,2,ewha,2021-04-10,32100.0,2021-05-12,12050.0,30,3.99,chandelier_ATR5
2021-02-22,10098.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2021-02-20),한솔테크닉스,004710,KR,5.0,1,ewha,2021-02-20,14900.0,2021-05-07,9655.0,74,-4.96,chandelier_ATR5
2020-11-16,164000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2020-11-13),이마트,139480,KR,5.0,1,voera,2020-11-13,232000.0,2021-04-26,168500.0,161,2.13,chandelier_ATR5
2021-01-18,276500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-01-16),대한유화,006650,KR,5.0,2,smic,2021-01-16,394500.0,2021-04-06,305000.0,78,9.65,chandelier_ATR5
2020-08-24,7260.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-08-22),SY동아,041930,KR,5.0,1,ewha,2020-08-22,13900.0,2021-03-26,11900.0,214,62.93,chandelier_ATR5
2020-11-02,5237.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-10-31),이지바이오,353810,KR,5.0,1,smic,2020-10-31,6922.4,2021-03-10,6480.0,128,22.99,chandelier_ATR5
2020-12-07,68.56,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-12-05),BILI,BILI,US,5.0,1,smic,2020-12-05,72.95,2021-03-09,104.15,92,51.0,chandelier_ATR5
2021-01-18,12600.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-01-16),파이오링크,170790,KR,5.0,2,smic,2021-01-16,20400.0,2021-03-08,12800.0,49,0.98,chandelier_ATR5
2020-08-24,36962.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-08-22),씨에스윈드,112610,KR,5.0,6,ewha,2020-08-22,107000.0,2021-03-05,63100.0,193,69.69,chandelier_ATR5
2020-10-12,16621.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-10-10),동화기업,025900,KR,5.0,1,ewha,2020-10-10,58100.0,2021-03-02,19886.0,141,18.93,chandelier_ATR5
2021-01-18,66621.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2021-01-16),한화솔루션,009830,KR,5.0,3,smic,2021-01-16,,2021-02-25,57327.0,38,-14.47,chandelier_ATR5
2020-10-12,8511.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-10-10),APS이노베이션,079810,KR,5.0,2,smic,2020-10-10,13600.0,2021-02-23,8152.0,134,-4.79,chandelier_ATR5
2020-11-13,22300.0,"학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2020-11-12, smic 2019-11-05)",에코마케팅,230360,KR,5.0,2,smic|voera,2019-11-05|2020-11-12,52500.0|35000.0,2021-02-23,25350.0,102,13.0,chandelier_ATR5
2020-11-23,13550.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-11-21),디케이락,105740,KR,5.0,1,ewha,2020-11-21,18200.0,2021-02-22,13400.0,91,-1.7,chandelier_ATR5
2020-11-02,14700.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-10-31),에스제이그룹,306040,KR,5.0,1,smic,2020-10-31,23500.0,2021-02-01,16000.0,91,8.19,chandelier_ATR5
2020-11-02,11692.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-10-31),HLB테라퓨틱스,115450,KR,5.0,1,smic,2020-10-31,,2021-01-27,10262.0,86,-12.76,chandelier_ATR5
2020-08-24,21500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-08-22),프로텍,053610,KR,5.0,2,ewha,2020-08-22,31700.0,2020-12-24,25600.0,122,18.36,chandelier_ATR5
2020-11-02,9820.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-10-31),현대이지웰,090850,KR,5.0,1,smic,2020-10-31,11560.0,2020-12-23,10050.0,51,1.73,chandelier_ATR5
2020-06-01,7617.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-31),디바이스,187870,KR,5.0,1,smic,2020-05-31,26300.0,2020-12-18,22417.0,200,192.54,chandelier_ATR5
2020-05-07,15007.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-06),노바렉스,194700,KR,5.0,2,smic,2020-05-06,35545.0,2020-10-28,19057.0,174,26.23,chandelier_ATR5
2020-05-07,37600.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-06),파크시스템스,140860,KR,5.0,4,smic,2020-05-06,55993.0,2020-10-27,57100.0,173,50.95,chandelier_ATR5
2020-08-24,48150.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-08-21),LIG아큐버,073490,KR,5.0,2,ewha,2020-08-21,59900.0,2020-10-27,50000.0,64,3.22,chandelier_ATR5
2020-06-23,33209.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-06-22),두산테스나,131970,KR,5.0,3,smic,2020-06-22,83099.0,2020-10-26,36200.0,125,8.35,chandelier_ATR5
2020-08-24,33300.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-08-22),덕산네오룩스,213420,KR,5.0,4,ewha,2020-08-22,46600.0,2020-10-26,30100.0,63,-10.15,chandelier_ATR5
2020-05-18,315500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2020-05-17),CJ제일제당,097950,KR,5.0,2,voera,2020-05-17,395000.0,2020-10-23,387000.0,158,21.93,chandelier_ATR5
2020-05-07,8920.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-06),인텍플러스,064290,KR,5.0,1,smic,2020-05-06,12534.0,2020-10-20,12200.0,166,35.95,chandelier_ATR5
2020-06-01,54046.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-31),SKC,011790,KR,5.0,2,smic,2020-05-31,70292.0,2020-10-20,67299.0,141,23.78,chandelier_ATR5
2020-06-01,12200.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-31),피엔티,137400,KR,5.0,3,smic,2020-05-31,14572.0,2020-10-20,19050.0,141,55.21,chandelier_ATR5
2020-06-01,16450.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-05-30),원익피앤이,131390,KR,5.0,1,ewha,2020-05-30,,2020-09-24,18500.0,115,11.79,chandelier_ATR5
2020-05-07,16400.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-06),펌텍코리아,251970,KR,5.0,3,smic,2020-05-06,20224.0,2020-09-23,15250.0,139,-7.57,chandelier_ATR5
2020-06-10,241000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-06-09),NAVER,035420,KR,5.0,3,smic,2020-06-09,300766.0,2020-09-23,290000.0,105,19.61,chandelier_ATR5
2020-06-10,156.2468,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-06-09),PYPL,PYPL,US,5.0,1,smic,2020-06-09,193.09,2020-09-17,175.1134,99,11.4,chandelier_ATR5
2020-06-01,16300.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: ewha 2020-05-30),이노메트리,302430,KR,5.0,1,ewha,2020-05-30,22700.0,2020-08-21,22800.0,81,39.04,chandelier_ATR5
2020-06-23,28350.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-06-22),네패스,033640,KR,5.0,1,smic,2020-06-22,58383.0,2020-08-21,29200.0,59,2.38,chandelier_ATR5
2020-05-15,13115.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2020-05-14),제주항공,089590,KR,5.0,2,voera,2020-05-14,20000.0,2020-08-20,12161.0,97,-7.83,chandelier_ATR5
2020-06-01,7210.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-31),리메드,302550,KR,5.0,1,smic,2020-05-31,10821.85,2020-08-10,5770.0,70,-20.45,chandelier_ATR5
2020-06-10,33954.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-06-09),GS리테일,007070,KR,5.0,1,smic,2020-06-09,52863.0,2020-07-28,29592.0,48,-13.37,chandelier_ATR5
2020-06-23,4050.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-06-22),세진중공업,075580,KR,5.0,3,smic,2020-06-22,,2020-07-15,3618.0,22,-11.2,chandelier_ATR5
2020-05-15,240500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2020-05-14),신세계,004170,KR,5.0,2,voera,2020-05-14,278000.0,2020-06-24,212500.0,40,-12.17,chandelier_ATR5
2020-06-01,88800.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-31),이오테크닉스,039030,KR,5.0,2,smic,2020-05-31,107593.0,2020-06-16,77300.0,15,-13.47,chandelier_ATR5
2020-05-07,36574.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2020-05-06),에치에프알,230240,KR,5.0,2,smic,2020-05-06,45900.0,2020-06-16,30676.0,40,-16.63,chandelier_ATR5
2020-03-02,1235000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: voera 2020-02-28),LG생활건강,051900,KR,5.0,1,voera,2020-02-28,,2020-03-17,1050000.0,15,-15.49,chandelier_ATR5
2020-01-02,17777.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-11-05),동국제약,086450,KR,5.0,1,smic,2019-11-05,20175.56,2020-03-17,15895.0,75,-11.12,chandelier_ATR5
2020-01-02,4330.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-12-18),SFA반도체,036540,KR,5.0,1,smic,2019-12-18,5500.0,2020-03-16,4870.0,74,11.8,chandelier_ATR5
2020-01-02,12730.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),NHN KCP,060250,KR,5.0,1,smic,2019-08-11,19300.0,2020-03-16,14220.0,74,11.04,chandelier_ATR5
2020-01-02,15700.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-11-05),삼양패키징,272550,KR,5.0,2,smic,2019-11-05,23687.0,2020-03-16,14400.0,74,-8.83,chandelier_ATR5
2020-01-02,21780.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-11-05),코윈테크,282880,KR,5.0,2,smic,2019-11-05,41100.0,2020-03-13,19084.0,71,-12.9,chandelier_ATR5
2020-01-02,6813.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-12-18),비츠로셀,082920,KR,5.0,3,smic,2019-12-18,16829.0,2020-03-12,7494.0,70,9.34,chandelier_ATR5
2020-01-02,27700.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),콜마비앤에이치,200130,KR,5.0,1,smic,2019-08-11,34500.0,2020-03-11,26050.0,69,-6.52,chandelier_ATR5
2020-01-02,2675.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),알서포트,131370,KR,5.0,1,smic,2019-08-11,5200.0,2020-03-06,3045.0,64,13.15,chandelier_ATR5
2020-01-02,12000.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),디와이피엔에프,104460,KR,5.0,2,smic,2019-08-11,12600.0,2020-03-04,11250.0,62,-6.81,chandelier_ATR5
2020-01-02,22050.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-11-05),비에이치,090460,KR,5.0,3,smic,2019-11-05,45300.0,2020-03-02,17750.0,60,-19.98,chandelier_ATR5
2020-01-02,42750.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-12-18),아이티엠반도체,084850,KR,5.0,1,smic,2019-12-18,47200.0,2020-03-02,51200.0,60,19.05,chandelier_ATR5
2020-01-02,7780.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),덱스터,206560,KR,5.0,1,smic,2019-08-11,11700.0,2020-02-25,7200.0,54,-8.01,chandelier_ATR5
2020-01-02,23500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),지노믹트리,228760,KR,5.0,2,smic,2019-08-11,,2020-02-17,18300.0,46,-22.59,chandelier_ATR5
2020-01-02,16100.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-11-05),에코마케팅,230360,KR,5.0,2,smic,2019-11-05,52500.0,2020-02-06,15400.0,35,-4.92,chandelier_ATR5
2020-01-02,3057.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-12-24),세진중공업,075580,KR,5.0,3,smic,2019-12-24,,2020-02-04,2673.0,33,-13.09,chandelier_ATR5
2020-01-02,8500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-12-18),KZ정밀,036560,KR,5.0,1,smic,2019-12-18,15670.0,2020-02-03,7710.0,32,-9.84,chandelier_ATR5
2020-01-02,111500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),HS효성첨단소재,298050,KR,5.0,3,smic,2019-08-11,143300.0,2020-02-03,97200.0,32,-13.35,chandelier_ATR5
2020-01-02,8466.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-08-11),이엠텍,091120,KR,5.0,1,smic,2019-08-11,19500.0,2020-01-30,9765.0,28,14.65,chandelier_ATR5
2020-01-02,33350.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: yig 2019-11-01),한국타이어앤테크놀로지,161390,KR,5.0,3,yig,2019-11-01,71500.0,2020-01-29,29100.0,27,-13.27,chandelier_ATR5
2020-01-02,262500.0,학회 매수리포트 발간 → 익일 시가 진입 (트리거: smic 2019-12-18),SK,034730,KR,5.0,1,smic,2019-12-18,367000.0,2020-01-29,231500.0,27,-12.34,chandelier_ATR5
