매수일,매수가(시가),매수사유,종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2020-05-15,240500.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: voera 2020-05-14),신세계,004170,KR,5.0,2,voera,2020-05-14,278000.0,2020-06-24,212500.0,40,-12.17,r_chandelier_ATR5.0
2020-06-01,88800.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-05-31),이오테크닉스,039030,KR,5.0,2,smic,2020-05-31,107593.0,2020-06-16,77300.0,15,-13.47,r_chandelier_ATR5.0
2020-05-07,36574.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: smic 2020-05-06),에치에프알,230240,KR,5.0,2,smic,2020-05-06,45900.0,2020-06-16,30676.0,40,-16.63,r_chandelier_ATR5.0
2020-03-02,1235000.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 1.0%) (트리거: voera 2020-02-28),LG생활건강,051900,KR,5.0,1,voera,2020-02-28,,2020-03-17,1050000.0,15,-15.49,r_chandelier_ATR5.0
2020-01-02,17777.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 5.0%) (트리거: smic 2019-11-05),동국제약,086450,KR,5.0,1,smic,2019-11-05,20175.56,2020-03-17,15895.0,75,-11.12,r_chandelier_ATR5.0
2020-01-02,4330.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 5.0%) (트리거: smic 2019-12-18),SFA반도체,036540,KR,5.0,1,smic,2019-12-18,5500.0,2020-03-16,4870.0,74,11.8,r_chandelier_ATR5.0
2020-01-02,12730.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 5.0%) (트리거: smic 2019-08-11),NHN KCP,060250,KR,5.0,1,smic,2019-08-11,19300.0,2020-03-16,14220.0,74,11.04,r_chandelier_ATR5.0
2020-01-02,15700.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 5.0%) (트리거: smic 2019-11-05),삼양패키징,272550,KR,5.0,2,smic,2019-11-05,23687.0,2020-03-16,14400.0,74,-8.83,r_chandelier_ATR5.0
2020-01-02,21780.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 5.0%) (트리거: smic 2019-11-05),코윈테크,282880,KR,5.0,2,smic,2019-11-05,41100.0,2020-03-13,19084.0,71,-12.9,r_chandelier_ATR5.0
2020-01-02,6813.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 5.0%) (트리거: smic 2019-12-18),비츠로셀,082920,KR,5.0,3,smic,2019-12-18,16829.0,2020-03-12,7494.0,70,9.34,r_chandelier_ATR5.0
2020-01-02,27700.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 5.0%) (트리거: smic 2019-08-11),콜마비앤에이치,200130,KR,5.0,1,smic,2019-08-11,34500.0,2020-03-11,26050.0,69,-6.52,r_chandelier_ATR5.0
2020-01-02,2675.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 5.0%) (트리거: smic 2019-08-11),알서포트,131370,KR,5.0,1,smic,2019-08-11,5200.0,2020-03-06,3045.0,64,13.15,r_chandelier_ATR5.0
2020-01-02,12000.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 5.0%) (트리거: smic 2019-08-11),디와이피엔에프,104460,KR,5.0,2,smic,2019-08-11,12600.0,2020-03-04,11250.0,62,-6.81,r_chandelier_ATR5.0
2020-01-02,22050.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 5.0%) (트리거: smic 2019-11-05),비에이치,090460,KR,5.0,3,smic,2019-11-05,45300.0,2020-03-02,17750.0,60,-19.98,r_chandelier_ATR5.0
2020-01-02,42750.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 5.0%) (트리거: smic 2019-12-18),아이티엠반도체,084850,KR,5.0,1,smic,2019-12-18,47200.0,2020-03-02,51200.0,60,19.05,r_chandelier_ATR5.0
2020-01-02,7780.0,학회 매수리포트 발간 → 익일 시가 진입 (Kelly 사이징 5.0%) (트리거: smic 2019-08-11),덱스터,206560,KR,5.0,1,smic,2019-08-11,11700.0,2020-02-25,7200.0,54,-8.01,r_chandelier_ATR5.0
